video_id,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,pitch_mean,pitch_std,energy
-9BZ8A9U7TE.000,1.225831748288872,-0.3812560746799687,-1.290961749828583,-0.099585993359648,-0.3598747975819649,0.3693354719939914,1.5174804136987834,0.5192147380948531,-0.431698292168829,-0.3936748732188883,-1.67453486368227,0.1020021193534419,-0.4978337036429151,0.4605572709506046,0.5316784680228693,0.3512718842389528,-0.9119432053497512,0.7132161218113617,-1.6132494572258873,1.5957825805511714,1.192467315313155,0.9195903419909338,0.863270685143435,-0.2808000974222342,0.3480320568890879,0.7098908154435345,1.4311781427944237,1.925341848226626,1.0390351894281096
-9BZ8A9U7TE.003,0.5763307546078568,0.2797640925524627,-0.5154103436787406,-0.4286149169478375,-0.9745354563751442,0.8397227446830683,1.5103970841826098,0.1512517002517218,0.0181346470297368,0.041781414805208,-1.8080174594585372,0.9705942853740522,0.652241975811629,0.2890117262860489,0.533541666812816,0.8878852925515658,-0.8332165232274592,0.9843249170426192,-0.0613040192527987,0.513676495651001,1.4912265233219293,0.2980676896342397,0.3463547818868534,-0.0023054749224931,0.3522013971834421,-0.3629952852143797,0.8964002535192328,1.5440507007964874,-0.0661945533513429
-9BZ8A9U7TE.004,0.5386309339078528,-0.3834796559139987,-0.1735422474954336,-0.1825428982609876,-0.9042128179180652,0.326275098964389,1.4916486404553582,0.6145838431511074,-0.1574924778844555,0.3859547615336471,-1.9460488248719896,1.3289549125580284,0.3857666491676325,0.3506049917026406,1.354683597855438,0.794212037613258,-1.0626465795088211,0.5454137542911883,-0.3017508883845762,-0.0935359416439897,1.6407364346217703,0.6457400229303755,-0.1754980691545042,-1.0489263822060726,0.5623520940641754,0.8128811839916629,0.6838484868677143,1.6597724434145795,-0.1618298293695881
-AmMDnVl4s8.003,0.0218991724213721,-0.8338002453063698,0.6499518595344738,-0.7436881649819638,-0.7507976539946873,-0.2439080201253747,-0.2046946059103997,0.0865085282395739,-0.483125674800956,0.3382751753481095,-0.1200418570885625,0.0008761204178223,-0.4791803311862206,-0.694476902210527,-0.3886185597052349,-0.704456640618022,-0.4920453355900727,-0.5234651229574963,-0.6361005754473055,-1.4296634764912768,-0.0315816568044771,-0.7627459163267418,-0.4631200111195541,0.0660699122296414,-0.4666811022440025,-0.9513931439085642,-0.229045907480184,-0.3992077660889044,-0.5222270728782513
-C5M9g4Quzc.002,0.6746032606466057,-0.6240291349310066,0.7794870352284742,-0.3384136357394826,0.2282692028614306,-1.5058675494220704,0.1344423609457803,-1.0026486981454636,0.9878650782306728,-0.8539318721529743,1.268444903814265,-0.2352472770801522,0.7963995564024147,-0.3040702519630985,0.3547076815164807,-0.6348321387791189,1.6952045635115005,0.3612745922012247,0.4404372930705339,-0.0299413410374237,0.4235368602911021,-1.3900852459295423,1.6310023030505327,-0.8211081360029867,1.1527975929312635,-0.2741294829277759,-0.7281348497461605,-0.6320962173184714,0.2549274128659591
-DOqN0d8KHw.002,-1.7489788498480117,0.3245484004639801,0.2227463006413733,-0.020666546128671,0.0504420677430579,0.2182069401584999,-1.3551898087019405,-0.0942095730533264,0.1086009855846132,0.3160192937835466,-0.6103517526412644,0.4625812407984772,0.7187359804385581,0.0878673197118877,0.2194271895385928,0.1464475882343263,0.16531448051214,-0.029618013443952,-0.9846045846648758,0.8446674273254716,-0.232785566443158,0.2316853963944282,-0.7139354339009585,0.4878059288243979,-0.8841807291126261,1.460935101185669,0.2227546528212483,0.0202509432620084,-0.6019235484517633
-DOqN0d8KHw.003,-1.464473971576176,0.9128747597868836,0.0407195018795569,0.9787009770418224,-0.1644809154861888,1.0070307554344196,-1.6730991746505537,0.6286928833220469,-0.3154072352797474,0.5097098999266164,-0.4774592675206316,0.4929578832631073,0.8309300921189484,0.3835542174836817,-0.1117194015343458,0.5938662606951031,-0.3909783671159047,-0.0848115539466105,-0.5819595043051683,0.4627866609162651,0.1365466447582896,0.3466298422468483,-0.3822072168144904,0.0345192289163836,-0.8852123107056042,0.9901213704633728,0.4808579917477613,-0.056098331868912,-0.5671955080803313
-Gl98Jn45Fs.000,-0.3955595374410988,0.5425665310546938,0.5463966070972993,-0.3979503844890935,0.7451598559892458,0.5414792223028356,-1.457941420715589,0.6104435743266671,0.0824344567696912,-0.0483251691291303,1.3441754180123382,-0.4084226766840996,-1.5912252894742092,2.321498968636301,0.1130952302520084,-0.1419576973887576,-0.29645812679243,0.1336510670507204,-0.3366693203187323,-0.024677729510954,-0.204318717446126,0.3757701036510694,0.0891196250234819,-0.1868717359113045,-0.4852699688642578,-0.699727809436861,-0.5452062318481466,-0.9565136737465486,-0.469991504184818
-IK--4uz5ZY.000,0.2389064194503688,0.1296781590250318,-0.0511434319710426,1.0941047820087868,-1.308853482561146,0.3540848320356127,-1.0126852290762125,1.0301483455214602,-0.1400634118367543,0.8698395610491106,-0.7707512140578703,0.697983272308904,-0.2033027539100088,0.0654098243957891,-0.3359220215206349,-0.9272560935990348,0.4458110542815358,-1.157065906918665,-0.9157771148667136,-0.144855932866918,-0.0139513094623116,-0.5635191872255276,-1.464367586471714,-0.0679961912220504,-1.9689451160305,0.4648874065161352,1.21960711768504,0.5577578331047257,-0.185378856298088
-IK--4uz5ZY.002,0.0794342162949888,0.1044877423164915,0.4084919269596584,0.6605009791917257,-0.8906894245649581,0.123595056747301,-1.328211514118366,-0.036002358985368,-0.057568161556826,-0.2478821653327083,-1.1565786248235088,0.3081785778094557,-0.1619978654734639,-0.1451611735100782,-0.500723851434128,-0.3509830319012871,0.2014465390703829,-1.179340509314075,-1.1798090406103972,-0.3950807265503834,-0.3797184526608062,-0.5227321230121623,-1.361412307828523,-0.1510767516566204,-1.8917147273023551,-0.2942393488049085,0.9179623815833804,0.4063688738511627,-0.3065797161527896
-IK--4uz5ZY.003,0.4014209603373153,-0.3109598410926405,0.5301050302216647,0.6492446798542341,-1.4803349036732845,-0.1031404118705601,-0.7282082153447685,0.7168148186115075,0.4128464523531725,0.2294516634269211,-0.7860187781612944,0.1897810707559196,-0.4277080976367615,-0.0264011459381805,-0.3079359394735049,-0.6654906886793062,0.0699645186187903,-1.1037158849993056,-1.2901635366732676,0.6114058381668688,0.3594642532217899,-0.2132779452222213,-1.2280948887817835,0.1104293790429938,-2.0057784606378397,-0.0925819797548719,1.2041610134989706,0.7781420004458377,-0.1783366149219912
-IK--4uz5ZY.004,0.2900756139600732,-0.1673351030698085,0.1787112328017223,0.722378458534048,-1.0786792495757058,0.2359543727597681,-0.480606013940408,0.579220910236232,0.0102851405512648,0.5233123505871317,-0.3160385055772611,0.201152083910896,-0.1443653559820268,0.1341193129621994,-0.3456684462908305,-0.4040880590757384,0.166905375681683,-0.8305581311064625,-1.2043944752939284,0.5154524116408136,0.3369528454568789,-0.2574074765395819,-1.6953960346857504,-0.2316827241014041,-2.004505074259868,0.0005763226067513,0.8368671715425137,0.5455092954097884,-0.1768143925538678
-N6QKrbnaDs.005,0.0799541772815277,0.537330095592472,-0.717531169750643,0.4563749953222976,1.3894862493530542,-0.6325754082018163,-0.0036629358706368,0.522187303001297,0.6614305859380633,0.7549722517841665,0.1488984953090719,-0.2711958499313558,-0.3802746073354786,0.9243940913168794,0.0017560797990127,-0.107590680636646,-0.4645189585965072,-0.1303489572596956,-0.638033711601619,-0.3328843004005538,-1.211710194381004,-0.4022363239997619,-0.3359665211200831,-0.4230055008028234,0.0210991546961354,0.148759253069405,-1.2497961835491251,-0.4453838495622615,0.2410703864978664
-NwfYYf5xLo.005,1.28074218130964,-1.1058408594331677,0.4738260214665648,-0.0454904442367564,-0.0855933681430976,-1.0389576969041034,0.3354675107090685,-0.1805690410168045,-0.1146176319775786,-0.1694001246924331,0.3680840302370687,-0.2725385364530812,-0.3032103615774446,-0.2569662102648077,0.7231466218569872,0.6215340411517676,-0.1987182491810676,-0.7292979409963248,0.0882149534730737,-0.4556277403151531,0.5073943556608058,-0.2689640635559777,0.6226205764704711,-0.0340518174990088,0.3702172993451056,-1.374385843232745,0.0824606870838591,0.5274109897817614,0.9940804229706268
-OXMbG7ZwRk.000,0.5707100461852825,0.8285710739463075,0.2722439179699734,1.0016080361602473,1.10741136415642,0.5266455168097427,0.2866150184173981,0.1303469738754214,0.3305704930494263,0.7158098238097161,-0.6444277108211979,0.5550426474365316,-0.1675822353616111,0.2579834596027763,-0.6979475553132756,0.3595816858736799,1.325217952977494,-0.255139972760505,1.3563942216134937,0.3760613627327924,-0.3386505143773805,0.6954556488931225,-0.3018095532499862,0.2367230436843962,-0.0145047680395953,-0.1199896513830198,-0.4076206157017014,0.2051477687904268,0.7828945674321117
-OXMbG7ZwRk.003,0.7087241650703421,0.859500740925491,0.7572534529885101,0.9679324059070974,0.7286470041844266,0.3401270098628773,0.096632228542302,0.1832453208198789,0.4045857291042904,0.5991261581111205,-0.3074239816249202,-0.7133325169900941,-0.6107362560672354,0.2157437313789905,-0.9803103118310296,0.469698500978529,1.276744229379526,0.1117202253161077,1.0875556323750375,0.9834560359898756,-0.1805611656218949,1.39600145205862,-0.3838642124878048,1.373487058270503,-0.151703733637493,-0.017624667931396,-0.1830008972205427,0.4281371373561867,1.1580641356393622
-OXMbG7ZwRk.004,0.5909385515687239,1.4026496688231718,-0.2599164715176955,1.395568315697442,0.7933419499971726,0.3088773486280932,0.4033742884463846,0.0907368041607746,0.6213387984258242,0.5186891903224295,-0.0613185340592164,-0.6578802743482539,-0.2476205332656747,0.3412126583129594,-0.951303822123578,0.0738070121192635,1.361001951938754,0.3607412643158713,1.620410448912687,0.2205096994776205,-0.0382846339852342,1.170618306872342,-0.3633282105703856,1.0074951183133698,-0.3868389841919571,-0.5560837054594009,-0.1844674087133751,0.3347633496150948,0.9498827557860532
-OXMbG7ZwRk.005,0.7588605422151681,0.6956870049053633,0.0436882493600506,1.2379681866993626,0.8865145092941071,0.5770388596896214,0.7700271616237833,0.5958789364414003,0.1175255584589136,0.9071904584356972,-0.6706343522864356,-0.2528077142806131,-0.4185230702080016,0.0296567903504809,-0.9034777938145738,0.6852376484439102,1.4206642922582982,-0.1991700229553599,1.2552245088714575,0.100257849792316,-0.6152802152948786,0.4851710411950525,-0.21411213374771,-0.1488047211733482,0.1052875008672321,-0.2631324595081981,-0.0635820037054313,0.7280379111862214,0.9036449721976696
-Osv5l1vrNU.001,0.9959921338463744,0.5721201396539606,1.0853537233828348,-0.2546322438457042,-0.9088589145536632,-0.1210258500716045,-0.3669077080783614,-0.3739603431194673,0.2157741269123966,-0.1167106211726284,-1.14768406856516,0.1098075781539023,-2.03070175773834,0.4574203120574709,-1.724618422581828,-0.3659032847721243,0.3685513781208575,1.0043365040061314,-1.4694023828779343,-0.3946030206303341,-2.9255632299406287,-0.1121791019972316,0.7816028619297074,0.7424721377793106,-1.0812145957163375,1.6384833500099496,0.1783091944434621,0.5593068025501379,0.510774445940225
-Osv5l1vrNU.004,0.5938012270048025,-0.0475378358981881,0.4422329012491265,-0.9868729454587922,-0.539049855161342,-0.166243982959868,-0.0986957617316184,-0.3546574532299399,0.2414917796476738,0.3277472480587769,-0.6777531361419983,-0.0049475636915741,-1.36895480646886,-0.0811880811484095,-1.398707992648819,0.2245666606152261,-0.851221613625731,0.2436989224963053,-1.1421228297173047,-0.3742469982723799,-2.1423228101928267,0.1445318974807768,0.2829811686680414,0.5505548579318408,-1.8012761730254123,0.1897408063528759,-0.0227853792824898,0.2899012048353062,-0.156398522588416
-R2SZu3SYgM.000,1.2397967588333092,1.3130038908479926,-1.0070111115188265,-0.3010816606067431,1.6659555314488708,-0.7856967058860881,0.980817987557596,-0.3924187584077592,-0.1461332541108266,0.1466737008267912,1.978443247834592,-0.317814844415715,-0.9425305138992922,1.7356403874656938,1.7060491318959647,0.1476801080998187,-0.6219598836341428,0.6632665186712355,2.3244482546565277,-0.341255212008826,0.4889882000334022,0.512898108628397,1.12665028879086,0.8809568795928961,-0.5398792328007839,1.2236752315134074,-1.120380474174119,-0.649745603128141,1.3947840181774367
-R2SZu3SYgM.004,1.313426269037827,0.982893360924828,-1.0495433129645249,0.2752144354624639,1.2916487596409123,-0.1825391473309306,0.794271587143338,-0.2234302859014245,-0.5876675914229501,-0.2042018264921653,1.839180983802907,-0.2503134116522056,-0.9768119433993973,1.2602306685558886,1.538412640341824,-0.4141111723960544,-1.1645287130340942,0.8395150584165921,2.0613050677086164,-0.5569816764993951,0.3744991968620461,-0.077166408866293,0.9797753670814466,0.2536369090347541,-0.8309927861768304,0.9968654048110664,-0.5864817249912312,-0.1325582598528958,1.1191329735171174
-RhPxhfpg4U.001,0.0576263203836546,0.846332237953896,0.0208732761291469,-0.9280999145748768,2.379277473560165,0.0013153847136969,1.6257676032420194,-0.3563294091921817,0.4159845003179568,0.4107651241352133,0.796569845759783,-1.088658775618978,1.467981727468014,-0.0358924816373836,0.1725043641068072,-0.8727870050584028,0.6877808368902832,-0.419536932890273,1.39445907792699,-1.1770198542672656,0.031580216015338,0.0515227772365725,0.3681042296367038,-1.173807788319091,0.6719276850226835,-1.1881807336214714,-2.085780964187462,-0.7755249910500239,-0.0859161993863236
-RhPxhfpg4U.003,0.5219261937743166,0.2975174394792788,0.0490858490408574,-0.5787920929690463,1.9955365892410064,-0.3800253064942772,2.3363194864472105,-0.1992680448114852,-0.4651606982670828,1.1115349234629432,0.4681915390513626,0.2302737846366749,1.7047572399904607,-1.2374875981131437,-0.1641900813768372,-0.4259285292373757,-0.5481813592376493,0.4709024972881049,1.184660517980932,-1.2772514026995403,-0.1971721239305784,-0.536760398611244,-0.1983041378146357,0.3043195564616417,0.9136042342639248,0.3140896502131622,-2.579454740878339,-2.4979957231009293,0.2758256301867667
-RhPxhfpg4U.005,0.7749127421481367,1.1234792718381903,-0.4912980882382666,-0.3688512581028713,2.106379084353426,0.068534761285554,1.8651658026111069,-0.710649737151478,-0.1271440270112228,0.7025810314944837,0.1945832308441026,0.3855566289367628,1.7110886448189728,-0.5212630900572675,-0.2696028877940874,-0.4176110925238356,-0.4359266474330309,1.1346422024031086,1.3381502292689282,-1.2633625453944028,0.1525040894472515,-0.672729606946316,-0.6694774382579665,0.5159137616399557,0.2357830674747818,0.5425728296342343,-2.7480438669096983,-2.553543284840865,1.3523379099146706
-VTqcHNgH7M.002,0.8679166393300001,-0.3292577611690377,-0.1031596585264858,0.0336777170190883,-1.0825655817668192,-0.0555395670783351,-1.1424707889499297,0.6255146107707348,-1.3273186754941626,0.6946275780318462,-0.3639531132736702,-0.0061781774376662,-1.2428526475412898,-0.089291498756031,-0.4301384290289645,-0.0010883118417691,-0.5981548144980651,-0.5385701840777807,-0.7825390864301046,-0.1282886050072815,0.9138096745913652,0.3824012445913348,-2.15567946142307,1.0084477029957026,-0.6603495056895121,-0.998636944245246,0.1586786441311802,-0.6576601805789739,0.3163258953374874
-VTqcHNgH7M.003,0.632935335641504,-0.2803547090474784,0.2063500824081766,-0.309864167348219,-0.4212339223488349,0.0061724232326774,-0.8751671171161206,0.5072205513893664,-0.922716163968965,0.994438762850582,-0.2154882106380831,-0.4459815439773798,-0.607536019429047,-0.4383704991994584,-1.090733870503971,-0.5183413417362464,-0.3040164006656305,-1.4047577077960052,-1.0718671196822245,-0.6656148778005381,-0.3758026219766817,-0.1606714914657594,-1.2494098163913978,0.4654901118916746,-0.3902168049411366,-0.6915092121049597,-0.2634723126996224,-0.7210196802974088,0.1513752635320551
-VTqcHNgH7M.004,0.7867821341078736,-0.5361240443292127,0.0228447734304594,-0.0815752843441311,-0.6808814300375923,-0.0859712606620125,-1.4059788923845518,0.5012591438411024,-0.9389485261976126,0.7636091369312277,-0.2715549052368894,-0.61398492166,-0.9679282344117482,-0.3795065545952077,-0.9762873988269032,-0.7448741301116032,-0.6818170828072184,-0.4932572682674593,-0.8985232780425048,-0.4662628895203993,0.4247488886373425,0.3572831506426842,-2.0130191296884745,0.7624927210469006,-0.4253665466007804,-0.4803874144054052,0.1098677740259736,-0.6340756928563087,0.1932188348195526
-Wqk9eex6bQ.002,-2.74772480172556,0.9053103472377296,-2.5718545067712992,2.010712713404337,1.7013461764464262,1.371091715894067,0.3219449327372432,0.64344730886923,2.1564103586856533,1.5376934152692323,-0.0369488257410516,-0.5076133701283081,-0.5450192910449206,1.44269726798636,-0.3477341661873123,1.5862794765538426,-1.0472336081074725,2.1289726348199687,0.0495657941610557,1.0296307363656056,-1.091745195015214,0.9774590100933512,-0.6264695578134603,0.9464763940371034,-0.6927307508935597,-0.7430084092152801,1.691212676071105,1.6782944352365363,-0.6250355974879237
-Wqk9eex6bQ.003,-3.1290796989740826,1.7276183247450771,-1.8869784001677596,2.433147681315985,1.5563970847954862,1.3961160991592327,0.95691119010425,0.9645259969227692,1.947998305852189,1.291108092259287,0.4425734891590134,0.0969047214997921,-1.1403886268268837,1.2486087402971666,0.6550859426040555,1.0650906726039286,-2.112842770653857,3.222337429743809,0.5870850680308606,1.1760741400785035,-1.696356157318203,1.4613311343252786,-0.312102810007779,1.7731079340999798,-0.564062780893958,-0.7942399810153,1.3818423957653776,1.798197628118665,-0.6298893541296885
-Wqk9eex6bQ.004,-2.6447814372553946,0.5468621430213189,-1.6715730380251,2.279617342811501,2.1266455035209724,1.0838189092795694,1.0507418399901978,1.3358621035130902,2.1852579935070757,1.628777807481049,0.2922990233614141,0.4753569905241255,-0.9283069138495792,1.2157802030458271,-0.0044143129455718,1.5283641315822278,-2.274061906304171,2.6652084269765246,0.1002861424275534,1.8135328815576544,-1.518066736356644,0.9765153865219972,-0.616038082789397,1.945155137805442,-0.6450472037619868,0.3440417687072953,0.6062506671111896,2.0054125714681734,-0.6244334188923971
-Wqk9eex6bQ.005,-2.5633975482437537,0.4598547558889228,-2.2452819099893158,2.330397285268873,1.6288063084634758,1.5367859656044804,0.3378200400450711,1.138131264484786,2.440958743202536,1.6365683311978028,0.4146559277596248,-0.0596675064165368,-0.8691475381479347,1.1172477616279424,-0.4977520820939154,2.9640098152612486,-1.7428875228012002,2.5685604346504363,0.3474745255740187,1.0816896236435738,-1.111231654874724,1.5038037209273811,-0.994083447035752,1.5508402652657722,-0.8455347397902683,-0.4325118084342095,1.2384428762784616,1.789753741295979,-0.6228501130805459
-aU2FN5pkWA.001,-0.6563719923723903,0.5706029199251202,-0.6881495002923759,0.5042170448132495,-0.0493188310858935,0.981067175497625,-0.9911032090321236,0.68880745444846,-0.2252669012621254,0.5524108218744193,-0.885369181434015,1.2685364792144982,0.3860947732103227,0.3291494626175112,0.5868062621226774,1.4927641586744065,0.3718442876309522,1.9266409148040369,0.833184185967302,0.9730093152308708,1.7615768198116797,0.2715142680264297,-0.1724967790775617,1.308547623372812,0.1732452603039451,0.3432185199154005,0.4530272459299398,0.3680853736559942,-0.4907818015369816
-aU2FN5pkWA.004,-0.9967394415808256,1.7214831771578742,-1.393390754550961,0.9209237971134798,0.2918727617898288,1.233692844753457,0.0926572370768298,0.6310109401653848,-0.4058636563799023,1.3016799117650706,-0.881117552330673,0.3355937655150531,0.0566107179964236,1.1825374275597276,1.0442315222751133,0.8083574390571521,1.0384942989763897,0.64258192270954,1.2225306685027542,-0.0775770253519715,1.2453186704073544,0.2233205432630875,0.0218489754235228,1.1021641003047695,0.3043345457857027,-0.0413152184676846,0.6572534447208463,1.0178418252961277,-0.5252894101203416
-agCXYgb7pI.004,-0.6636007505898315,0.5872146704624259,0.5979626953990907,1.2068760319271954,-0.3693555096686914,-0.2236648160643022,-0.8342420380900551,1.120936967393258,1.5893332379831877,1.909162205377768,0.399271063972566,1.285661472679391,-0.4374844135908705,0.1001832070164006,-1.4423302991196665,1.5936266038228328,-1.228786480163249,2.154250381141237,-2.5282258694116195,1.8746367765755192,0.152582614821562,3.8373988215499946,-0.2355885926689023,2.286810702668907,-3.6292621243043928,6.642513003480016,0.7229493255827357,0.9153668830150063,-0.3514008846448359
