video_id,angry_mean_mean,angry_mean_std,angry_mean_max,angry_std_mean,angry_std_std,angry_std_max,angry_max_mean,angry_max_std,angry_max_max,disgust_mean_mean,disgust_mean_std,disgust_mean_max,disgust_std_mean,disgust_std_std,disgust_std_max,disgust_max_mean,disgust_max_std,disgust_max_max,fear_mean_mean,fear_mean_std,fear_mean_max,fear_std_mean,fear_std_std,fear_std_max,fear_max_mean,fear_max_std,fear_max_max,happy_mean_mean,happy_mean_std,happy_mean_max,happy_std_mean,happy_std_std,happy_std_max,happy_max_mean,happy_max_std,happy_max_max,sad_mean_mean,sad_mean_std,sad_mean_max,sad_std_mean,sad_std_std,sad_std_max,sad_max_mean,sad_max_std,sad_max_max,surprise_mean_mean,surprise_mean_std,surprise_mean_max,surprise_std_mean,surprise_std_std,surprise_std_max,surprise_max_mean,surprise_max_std,surprise_max_max,neutral_mean_mean,neutral_mean_std,neutral_mean_max,neutral_std_mean,neutral_std_std,neutral_std_max,neutral_max_mean,neutral_max_std,neutral_max_max,positivity_index_mean,positivity_index_std,positivity_index_max,total_facial_expression_mean,total_facial_expression_std,total_facial_expression_max
571f8b7d936f5f0009c6d7c9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0831155123546236,-0.0922028363311052,-0.0915855819008889,-0.092344091263441,-0.1033471149263276,-0.104458435414838,-0.0958797458181913,-0.1053240201463274,-0.1061190899945022,-0.3999228454310914,-0.5136808925411155,-0.51630127993528,-0.5101159813869184,-0.5981457096244894,-0.6287247118352328,-0.540429431169369,-0.5326599688175209,-0.6591697750445391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847591487663037,1.0270658161018926,1.025878531103752,0.7410618387171648,1.361449853836851,0.8630715430376589,0.8861989121253177,-0.6580634305277461,0.5593438093659601,-0.6018608226102611,1.0064256097096762,-0.2319688523170116,0.7896356656840339,1.4040547313321932,0.903526506801843,-0.1552324050565834,1.645537129777433,0.3851462006925791,0.3999228454310914,-0.5136808925411155,0.2461436909343798,0.530521086796507,1.1902649373500025,0.5827480630227859
572036a1fd3a5200093c126b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0831155123546236,-0.0922028363311052,-0.0915855819008889,-0.092344091263441,-0.1033471149263276,-0.104458435414838,-0.0958797458181913,-0.1053240201463274,-0.1061190899945022,-0.3999228454310914,-0.5136808925411155,-0.51630127993528,-0.5101159813869184,-0.5981457096244894,-0.6287247118352328,-0.540429431169369,-0.5326599688175209,-0.6591697750445391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1846312232744185,-0.6413633293109988,0.7220016565819726,1.0123431579533964,-0.766827032740148,0.5568902504547725,0.8861989121253177,-0.6580634305277461,0.5593438093659601,-0.9270222988513098,-0.6093829982893552,-1.0579082310291623,1.0614597954505145,-0.742031376295019,0.5965921995452216,0.73606362909183,-0.6753657117069912,0.3851462006925791,0.3999228454310914,-0.5136808925411155,0.2461436909343798,0.7777618985146242,-0.8589097303132107,0.3087738565659966
5733464fbc6923000fcd2de1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0831155123546236,-0.0922028363311052,-0.0915855819008889,-0.092344091263441,-0.1033471149263276,-0.104458435414838,-0.0958797458181913,-0.1053240201463274,-0.1061190899945022,3.361905072338837,0.8265296694276169,2.417816729016545,2.9668422852137377,0.2327121763490682,1.8478053851406773,2.62185746624653,-0.5326599688175209,1.517059849918682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5085922103922841,-0.085110466792466,-0.3632728952815247,1.3226136108467903,-0.4636984445277478,0.8396312487276293,0.8861989121253177,-0.6580634305277461,0.5593438093659601,-1.3063773544658668,-1.005631811435374,-1.7003055255830577,-1.0696721926402588,-1.1859579857091178,-1.3874623517334914,-1.9378244733534096,-0.6753657117069912,-2.596416628806869,-3.361905072338837,0.8265296694276169,-3.3175328017552306,1.0605366905330538,-0.5670476009413089,0.5617734437750559
57658ec09dcd970001dbdbd5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0831155123546236,-0.0922028363311052,-0.0915855819008889,-0.092344091263441,-0.1033471149263276,-0.104458435414838,-0.0958797458181913,-0.1053240201463274,-0.1061190899945022,3.014659418390844,2.0213062565487467,2.8369764445810914,2.6888764497667146,1.6886306619759257,1.8734695949189573,2.62185746624653,-0.5326599688175209,1.517059849918682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.949953768930998,0.1769428307320358,-0.4935058415051442,-0.6210672234067721,0.8764544456872612,0.7905015851196799,-1.1081039725191677,1.1783238456037113,0.5593438093659601,-0.6947641015362752,0.6406484640032902,-0.4155109364752673,1.0042299751078454,0.7571624785509362,0.903526506801843,0.2904156120176234,1.159469090054886,0.3851462006925791,-3.014659418390844,2.0213062565487467,-2.872073240169029,1.029204273574079,0.991262068556249,1.2265905791545484
579a4c6a82f7f90001ee9d92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0831155123546236,-0.0922028363311052,-0.0915855819008889,-0.092344091263441,-0.1033471149263276,-0.104458435414838,-0.0958797458181913,-0.1053240201463274,-0.1061190899945022,0.0051970841749008,0.6223205657969699,0.3220181511938129,1.081416285249063,1.797007599266382,1.538239123018688,1.0407140175385807,2.239567204242499,1.517059849918682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1846312232744185,-0.0651453072758615,1.025878531103752,0.5466762436273932,1.0499309074670231,0.5568902504547725,0.8861989121253177,-0.6580634305277461,0.5593438093659601,-1.1437966163453424,-0.4740082421165077,-1.37910687830611,-0.0563444819572833,0.7396026643422127,0.1278843422925661,-0.60088042213079,1.7863234948261535,0.3851462006925791,-0.0051970841749008,0.6223205657969699,0.2461436909343798,0.565561762116778,1.2862528592188784,0.7758966870420673
57e7bb4e73e67300012b8e2a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0831155123546236,-0.0922028363311052,-0.0915855819008889,-0.092344091263441,-0.1033471149263276,-0.104458435414838,-0.0958797458181913,-0.1053240201463274,-0.1061190899945022,-0.1973628806280952,0.6223205657969699,0.3220181511938129,0.119564089342102,1.4847354969664333,1.538239123018688,-0.0133816149333858,1.5336361671939054,1.517059849918682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2296853057088375,1.922537512924828,1.025878531103752,0.8998863558374713,0.687851651385111,0.8630715430376589,0.8861989121253177,-0.6580634305277461,0.5593438093659601,-0.1141186082486879,1.574553524813216,0.5480850053555754,1.1054553667965945,0.8397650459085328,0.903526506801843,0.2904156120176234,1.159469090054886,0.3851462006925791,0.1973628806280952,0.6223205657969699,0.2461436909343798,0.9476526589883654,0.912918285126278,1.089603475926154
58509fbda6946500016117ed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0831155123546236,-0.0922028363311052,-0.0915855819008889,-0.092344091263441,-0.1033471149263276,-0.104458435414838,-0.0958797458181913,-0.1053240201463274,-0.1061190899945022,-0.3999228454310914,-0.5136808925411155,-0.51630127993528,-0.5101159813869184,-0.5981457096244894,-0.6287247118352328,-0.540429431169369,-0.5326599688175209,-0.6591697750445391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1184736367366888,-1.0505164093325163,-1.4051364650704818,-1.114533134053736,-1.2070697325995323,-1.4222967374552278,-1.5069645494480646,-0.6580634305277461,-1.787809185076246,1.2949144554625236,-1.005631811435374,0.8692836526325229,-1.0696721926402588,-1.1859579857091178,-1.3874623517334914,0.73606362909183,-0.6753657117069912,0.3851462006925791,0.3999228454310914,-0.5136808925411155,0.2461436909343798,-1.160634089607036,-1.282789815590297,-1.462223253897419
58a1fe40ea3d11000170d9b9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0831155123546236,-0.0922028363311052,-0.0915855819008889,-0.092344091263441,-0.1033471149263276,-0.104458435414838,-0.0958797458181913,-0.1053240201463274,-0.1061190899945022,-0.3999228454310914,-0.5136808925411155,-0.51630127993528,-0.5101159813869184,-0.5981457096244894,-0.6287247118352328,-0.540429431169369,-0.5326599688175209,-0.6591697750445391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1635277191711075,0.6757023263616244,0.1142479075384142,1.3168833272298073,0.8602390272420423,0.8630715430376589,0.4873383351964207,1.1783238456037113,0.5593438093659601,0.3736236061128853,0.6661437626682161,0.8692836526325229,1.3666093233485674,0.8986498196256755,0.903526506801843,0.73606362909183,-0.6753657117069912,0.3851462006925791,0.3999228454310914,-0.5136808925411155,0.2461436909343798,1.0553142152928614,0.7076827435131372,0.5827480630227859
58adfc6e7cf56d0001f931a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0831155123546236,-0.0922028363311052,-0.0915855819008889,-0.092344091263441,-0.1033471149263276,-0.104458435414838,-0.0958797458181913,-0.1053240201463274,-0.1061190899945022,-0.3999228454310914,-0.5136808925411155,-0.51630127993528,-0.5101159813869184,-0.5981457096244894,-0.6287247118352328,-0.540429431169369,-0.5326599688175209,-0.6591697750445391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1184736367366888,-1.0505164093325163,-1.4051364650704818,-1.114533134053736,-1.2070697325995323,-1.4222967374552278,-1.5069645494480646,-0.6580634305277461,-1.787809185076246,1.2949144554625236,-1.005631811435374,0.8692836526325229,-1.0696721926402588,-1.1859579857091178,-1.3874623517334914,0.73606362909183,-0.6753657117069912,0.3851462006925791,0.3999228454310914,-0.5136808925411155,0.2461436909343798,-1.160634089607036,-1.282789815590297,-1.462223253897419
58f0fca0d40252000192f201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0831155123546236,-0.0922028363311052,-0.0915855819008889,-0.092344091263441,-0.1033471149263276,-0.104458435414838,-0.0958797458181913,-0.1053240201463274,-0.1061190899945022,-0.3999228454310914,-0.5136808925411155,-0.51630127993528,-0.5101159813869184,-0.5981457096244894,-0.6287247118352328,-0.540429431169369,-0.5326599688175209,-0.6591697750445391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.949953768930998,-0.2120021159882729,-0.7973827160269235,-0.336062413000966,0.899519145614478,0.5568902504547725,-0.7092433955902705,1.664803152963441,0.5593438093659601,1.1323337173419992,-0.1935633955599381,0.8692836526325229,-0.289643818793453,0.9382586303385604,0.5965921995452216,0.73606362909183,-0.6753657117069912,0.3851462006925791,0.3999228454310914,-0.5136808925411155,0.2461436909343798,-0.4511501726393794,0.7455029275405388,0.3087738565659966
5977e3867412f8000194e1fe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0831155123546236,-0.0922028363311052,-0.0915855819008889,-0.092344091263441,-0.1033471149263276,-0.104458435414838,-0.0958797458181913,-0.1053240201463274,-0.1061190899945022,-0.3999228454310914,-0.5136808925411155,-0.51630127993528,-0.5101159813869184,-0.5981457096244894,-0.6287247118352328,-0.540429431169369,-0.5326599688175209,-0.6591697750445391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5778442481543635,-1.0505164093325163,1.025878531103752,-1.114533134053736,-1.2070697325995323,-1.4222967374552278,0.8861989121253177,-0.6580634305277461,0.5593438093659601,-1.3063773544658668,-1.005631811435374,-1.7003055255830577,-1.0696721926402588,-1.1859579857091178,-1.3874623517334914,-1.9378244733534096,-0.6753657117069912,-2.596416628806869,0.3999228454310914,-0.5136808925411155,0.2461436909343798,-1.160634089607036,-1.282789815590297,-1.462223253897419
59894fbbda239a0001fb8e16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0831155123546236,-0.0922028363311052,-0.0915855819008889,-0.092344091263441,-0.1033471149263276,-0.104458435414838,-0.0958797458181913,-0.1053240201463274,-0.1061190899945022,1.2205568729928775,2.2221729079036905,1.9986570134519988,2.786931673027108,1.6029369008772234,1.794014507923265,2.0948096500105478,1.5336361671939054,1.517059849918682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6129140333196164,0.9287021444537008,0.1142479075384142,0.261671433221587,1.3989670013900477,0.7905015851196799,-0.3103828186613734,1.805708638939623,0.5593438093659601,-0.0599250288751797,2.26672130443074,0.8692836526325229,0.3092860413195122,1.4418858188516426,0.8307780721300311,-0.1552324050565834,1.645537129777433,0.3851462006925791,-1.2205568729928775,2.2221729079036905,0.2461436909343798,1.1467330924349024,1.029798038622409,1.40331026481024
599e1bb6c6dab70001403c52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0831155123546236,-0.0922028363311052,-0.0915855819008889,-0.092344091263441,-0.1033471149263276,-0.104458435414838,-0.0958797458181913,-0.1053240201463274,-0.1061190899945022,-0.3999228454310914,-0.5136808925411155,-0.51630127993528,-0.5101159813869184,-0.5981457096244894,-0.6287247118352328,-0.540429431169369,-0.5326599688175209,-0.6591697750445391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1184736367366888,-1.0505164093325163,-1.4051364650704818,-1.114533134053736,-1.2070697325995323,-1.4222967374552278,-1.5069645494480646,-0.6580634305277461,-1.787809185076246,1.2949144554625236,-1.005631811435374,0.8692836526325229,-1.0696721926402588,-1.1859579857091178,-1.3874623517334914,0.73606362909183,-0.6753657117069912,0.3851462006925791,0.3999228454310914,-0.5136808925411155,0.2461436909343798,-1.160634089607036,-1.282789815590297,-1.462223253897419
